familia,unidade_geografica,ano,variavel,valor,unidade_medida,selo,nivel_fonte,fonte,metodo,nota
forma_urbana,tete,2020,frac_novo_setor_05_desde_2015,0.1236,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 5 = [112.5°, 135.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2025,frac_novo_setor_05_desde_2020,0.1437,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 5 = [112.5°, 135.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2005,frac_novo_setor_06_desde_2000,0.014,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 6 = [135.0°, 157.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2010,frac_novo_setor_06_desde_2005,0.0087,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 6 = [135.0°, 157.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2015,frac_novo_setor_06_desde_2010,0.0055,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 6 = [135.0°, 157.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2020,frac_novo_setor_06_desde_2015,0.0,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 6 = [135.0°, 157.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2025,frac_novo_setor_06_desde_2020,0.0002,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 6 = [135.0°, 157.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2005,frac_novo_setor_07_desde_2000,0.034,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 7 = [157.5°, 180.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2010,frac_novo_setor_07_desde_2005,0.0514,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 7 = [157.5°, 180.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2015,frac_novo_setor_07_desde_2010,0.0717,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 7 = [157.5°, 180.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2020,frac_novo_setor_07_desde_2015,0.015,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 7 = [157.5°, 180.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2025,frac_novo_setor_07_desde_2020,0.0064,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 7 = [157.5°, 180.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2005,frac_novo_setor_08_desde_2000,0.1335,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 8 = [180.0°, 202.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2010,frac_novo_setor_08_desde_2005,0.1562,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 8 = [180.0°, 202.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2015,frac_novo_setor_08_desde_2010,0.0836,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 8 = [180.0°, 202.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2020,frac_novo_setor_08_desde_2015,0.184,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 8 = [180.0°, 202.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2025,frac_novo_setor_08_desde_2020,0.1174,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 8 = [180.0°, 202.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2005,frac_novo_setor_09_desde_2000,0.0604,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 9 = [202.5°, 225.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2010,frac_novo_setor_09_desde_2005,0.1158,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 9 = [202.5°, 225.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2015,frac_novo_setor_09_desde_2010,0.1006,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 9 = [202.5°, 225.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2020,frac_novo_setor_09_desde_2015,0.0556,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 9 = [202.5°, 225.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2025,frac_novo_setor_09_desde_2020,0.0671,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 9 = [202.5°, 225.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2005,frac_novo_setor_10_desde_2000,0.0938,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 10 = [225.0°, 247.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2010,frac_novo_setor_10_desde_2005,0.1079,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 10 = [225.0°, 247.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2015,frac_novo_setor_10_desde_2010,0.1467,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 10 = [225.0°, 247.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2020,frac_novo_setor_10_desde_2015,0.0464,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 10 = [225.0°, 247.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2025,frac_novo_setor_10_desde_2020,0.0544,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 10 = [225.0°, 247.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2005,frac_novo_setor_11_desde_2000,0.0548,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 11 = [247.5°, 270.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2010,frac_novo_setor_11_desde_2005,0.074,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 11 = [247.5°, 270.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2015,frac_novo_setor_11_desde_2010,0.1318,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 11 = [247.5°, 270.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2020,frac_novo_setor_11_desde_2015,0.0409,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 11 = [247.5°, 270.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,tete,2025,frac_novo_setor_11_desde_2020,0.0473,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 11 = [247.5°, 270.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
